name,code,sector,marketCapital,closePrice,peRatio,price
Vikas Ecotech Ltd,VIKASECO,Specialty Chemicals,128.7538504,2,-8.978650656,0
Vivimed Labs Ltd,VIVIMEDLAB,Specialty Chemicals,157.9510081,19.05,-2.030218613,0
Ganesh Benzoplast Ltd,GANESHBE,Specialty Chemicals,540.0325859,86.6,24.68156243,0
Grauer And Weil (India) Ltd,GRAUWEIL,Specialty Chemicals,1503.059123,59.45,21.84361463,0
Chemcon Speciality Chemicals Ltd,CHEMCON,Specialty Chemicals,1490.686377,406.95,26.42592408,0
Fairchem Organics Ltd,FAIRCHEMOR,Specialty Chemicals,2505.547067,1924.25,58.98180479,0
Anupam Rasayan India Ltd,ANURAS,Specialty Chemicals,8022.269161,802.85,114.1147818,0
Laxmi Organic Industries Ltd,LXCHEM,Specialty Chemicals,12063.89018,457.55,94.96135216,0
Vineet Laboratories Ltd,VINEETLAB,Specialty Chemicals,73.38330368,79.6,41.4594936,0
Clean Science and Technology Ltd,CLEAN,Specialty Chemicals,22028.21902,2073.85,111.046121,0
Tatva Chintan Pharma Chem Ltd,TATVA,Specialty Chemicals,5552.348031,2505,106.2447002,0
Meghmani Finechem Ltd,MFL,Specialty Chemicals,3684.25251,886.7,36.53562584,0
Housing and Urban Development Corporation Ltd,HUDCO,Specialized Finance,8578.1415,42.85,5.434362686,0
IFCI Ltd,IFCI,Specialized Finance,2491.213761,12.2,-1.283132078,0
Power Finance Corporation Ltd,PFC,Specialized Finance,35139.48354,133.1,2.991146751,0
PTC India Financial Services Ltd,PFS,Specialized Finance,1242.818253,19.35,48.52863152,0
REC Ltd,RECLTD,Specialized Finance,29357.15607,148.65,3.5039765,0
Rail Vikas Nigam Ltd,RVNL,Specialized Finance,7360.120953,35.3,7.979229359,0
Srei Infrastructure Finance Ltd,SREINFRA,Specialized Finance,201.2345332,4,-0.027419137,0
Tourism Finance Corporation of India Ltd,TFCILTD,Specialized Finance,594.6507078,65.8,7.36865809,0
Viji Finance Ltd,VIJIFIN,Specialized Finance,21.45,2.6,47.66666667,0
Williamson Magor and Co Ltd,WILLAMAGOR,Specialized Finance,27.8839362,25.45,0.552047836,0
Indian Railway Finance Corp Ltd,IRFC,Specialized Finance,31625.78452,24.2,7.161441383,0
Accelya Solutions India Ltd,ACCELYA,Software Services,1797.644244,1204.35,42.57802566,0
Securekloud Technologies Ltd,SECURKLOUD,Software Services,494.5719756,159.1,311.0515569,0
Cigniti Technologies Ltd,CIGNITITEC,Software Services,1678.205456,598.25,15.92980974,0
Cyient Ltd,CYIENT,Software Services,11772.30985,1068.25,32.3592904,0
CURA Technologies Ltd,CURATECH,Software Services,1.5288,1.6,-50.96,0
E2E Networks Ltd,E2E,Software Services,72.37563,50,-64.04923009,0
FCS Software Solutions Ltd,FCSSOFT,Software Services,230.7896685,1.35,-18.73292764,0
Expleo Solutions Ltd,EXPLEOSOL,Software Services,1127.311988,1099.55,22.3539954,0
GSS Infotech Ltd,GSS,Software Services,136.5097179,82.3,-37.09503204,0
Infobeans Technologies Ltd,INFOBEAN,Software Services,909.5042503,377.3,24.69465789,0
Intellect Design Arena Ltd,INTELLECT,Software Services,8721.06773,654.65,33.18897793,0
Innovana Thinklabs Ltd,INNOVANA,Software Services,162.82125,158.85,10.46409062,0
Intense Technologies Ltd,INTENTECH,Software Services,152.2581142,67.8,8.421355875,0
Izmo Ltd,IZMO,Software Services,121.2317725,90.75,4.5473283,0
Kernex Microsystems (India) Ltd,KERNEX,Software Services,103.1221538,82.5,51.05057116,0
L&T Technology Services Ltd,LTTS,Software Services,49819.39688,4725,75.10839271,0
Newgen Software Technologies Ltd,NEWGEN,Software Services,3964.039797,566.65,31.34123812,0
Nucleus Software Exports Ltd,NUCLEUS,Software Services,1681.022309,578.85,14.25199075,0
Onmobile Global Ltd,ONMOBILE,Software Services,1170.783197,111.15,25.45734284,0
Oracle Financial Services Software Ltd,OFSS,Software Services,38140.90272,4424.5,21.64808936,0
Persistent Systems Ltd,PERSISTENT,Software Services,29988.8391,3923.7,66.54131335,0
Quintegra Solutions Ltd,QUINTEGRA,Software Services,2.81545215,1.05,,0
R S Software (India) Ltd,RSSOFTWARE,Software Services,81.78544283,31.85,-4.08314742,0
Sasken Technologies Ltd,SASKEN,Software Services,1844.785258,1225.7,16.10462906,0
SoftTech Engineers Ltd,SOFTTECH,Software Services,130.4261982,129,47.95080816,0
Subex Ltd,SUBEXLTD,Software Services,2319.530728,42.45,44.84784858,0
Archana Software Ltd,SSLFINANCE,Software Services,0,3.16,0,0
Tanla Platforms Ltd,TANLA,Software Services,16519.82746,1220.7,46.38707062,0
Tata Elxsi Ltd,TATAELXSI,Software Services,36570.59386,5872.3,99.33882181,0
Network People Services Technologies Ltd,NPST,Software Services,44.68473,69.15,42.15540566,0
Varun Beverages Ltd,VBL,Soft Drinks,36779.66465,849.35,111.7956918,0
Cochin Shipyard Ltd,COCHINSHIP,Shipbuilding,4596.021227,349.4,7.550924518,0
Garden Reach Shipbuilders & Engineers Ltd,GRSE,Shipbuilding,2512.12536,219.3,16.36883665,0
JITF Infralogistics Ltd,JITFINFRA,Shipbuilding,594.2696827,231.2,-3.942872099,0
Reliance Naval and Engineering Ltd,RNAVAL,Shipbuilding,217.5894226,2.95,-0.123579097,0
Mazagon Dock Shipbuilders Ltd,MAZDOCK,Shipbuilding,5185.4499,257.1,10.0911725,0
Bombay Super Hybrid Seeds Ltd,BSHSL,Seeds,283.1935427,270.25,48.65868431,0
Continental Seeds and Chemicals Ltd,CONTI,Seeds,8.55240084,8.55,22.506318,0
Kaveri Seed Company Ltd,KSCL,Seeds,3000.419548,520.95,9.663186949,0
ShreeOswal Seeds and Chemicals Ltd,OSWALSEEDS,Seeds,74.0907,48.6,20.29882192,0
Bharat Road Network Ltd,BRNL,Roads,234.64025,27.95,-2.053923757,0
Indinfravit Trust,INDINFR,Roads,,105,0,0
IL&FS Transportation Networks Ltd,IL&FSTRANS,Roads,108.5568089,3.3,-0.11157491,0
IRB InvIT Fund,IRBINVIT,Roads,3256.605,56.1,18.00721592,0
MEP Infrastructure Developers Ltd,MEP,Roads,385.2367071,21,-5.027230942,0
Noida Toll Bridge Company Ltd,NOIDATOLL,Roads,127.5435764,6.85,-3.207029831,0
Sadbhav Infrastructure Projects Ltd,SADBHIN,Roads,551.232463,15.65,-1.980641957,0
Archies Ltd,ARCHIES,Retail - Speciality,57.0882,16.9,-23.88627615,0
Intrasoft Technologies Ltd,ISFT,Retail - Online,198.6566778,134.85,23.84834068,0
Brand Concepts Ltd,BCONCEPTS,Retail - Department Stores,38.36265,36.25,-6.070039557,0
Avenue Supermarts Ltd,DMART,Retail - Department Stores,300272.7191,4635.45,273.1018192,0
Future Retail Ltd,FRETAIL,Retail - Department Stores,2608.38642,48.1,-0.817799048,0
Osia Hyper Retail Ltd,OSIAHYPER,Retail - Department Stores,119.068,200,21.96826568,0
Shoppers Stop Ltd,SHOPERSTOP,Retail - Department Stores,3772.244569,344.65,-14.11979551,0
Spencer's Retail Ltd,SPENCERS,Retail - Department Stores,1130.550833,125.6,-6.899913537,0
V-mart Retail Ltd,VMART,Retail - Department Stores,8015.65622,4062.1,-1292.847777,0
Aditya Birla Fashion and Retail Ltd,ABFRL,Retail - Apparel,24528.74943,263,-36.47343449,0
Future Lifestyle Fashions Ltd,FLFL,Retail - Apparel,1108.76761,55.05,-1.187944083,0
Iris Clothings Ltd,IRISDOREME,Retail - Apparel,355.4032349,217.85,54.4262228,0
Thomas Scott (India) Ltd,THOMASCOTT,Retail - Apparel,6.102,18,-55.47272727,0
Trent Ltd,TRENT,Retail - Apparel,35660.72465,1003.15,-243.967467,0
V2 Retail Ltd,V2RETAIL,Retail - Apparel,559.6865248,162.75,-43.58929321,0
Apollo Sindoori Hotels Ltd,APOLSINHOT,Restaurants & Cafes,212.97276,819,22.27748536,0
Coffee Day Enterprises Ltd,COFFEEDAY,Restaurants & Cafes,756.281154,35.8,-1.295179398,0
Hotel Rugby Ltd,HOTELRUGBY,Restaurants & Cafes,5.657506,3.95,-113.15012,0
Jubilant Foodworks Ltd,JUBLFOOD,Restaurants & Cafes,48687.33793,3689.3,210.1672189,0
Speciality Restaurants Ltd,SPECIALITY,Restaurants & Cafes,416.044841,88.6,-14.1801241,0
Westlife Development Ltd,WESTLIFE,Restaurants & Cafes,9044.312944,580.3,-90.97075985,0
Burger King India Ltd,BURGERKING,Restaurants & Cafes,5862.13613,152.65,-33.70593451,0
Barbeque-Nation Hospitality Ltd,BARBEQUE,Restaurants & Cafes,4837.485317,1248.6,-53.47651245,0
Devyani International Ltd,DEVYANI,Restaurants & Cafes,0,122.7,0,0
Indosolar Ltd,INDOSOLAR,Renewable Energy Equipment & Services,141.3855041,3.8,-16.95269833,0
Surana Solar Ltd,SURANASOL,Renewable Energy Equipment & Services,84.635352,17.2,423.17676,0
Suzlon Energy Ltd,SUZLON,Renewable Energy Equipment & Services,6008.70216,6.75,57.67615819,0
Sterling and Wilson Solar Ltd,SWSOLAR,Renewable Energy Equipment & Services,6966.8402,434.45,-24.41250333,0
Urja Global Ltd,URJA,Renewable Energy Equipment & Services,349.07802,6.7,200.6195517,0
Websol Energy System Ltd,WEBELSOLAR,Renewable Energy Equipment & Services,275.5368458,75.2,4.061569071,0
Zodiac Energy Ltd,ZODIAC,Renewable Energy Equipment & Services,35.7055936,24.4,7.952248018,0
Adani Green Energy Ltd,ADANIGREEN,Renewable Energy,180305.74,1152.85,858.5987619,0
Bf Utilities Limitd,BFUTILITIE,Renewable Energy,1527.422315,405.5,-620.9033802,0
Energy Development Company Ltd,ENERGYDEV,Renewable Energy,49.4,10.4,-10.3131524,0
Orient Green Power Company Ltd,GREENPOWER,Renewable Energy,319.0576902,4.25,-5.544008518,0
Indowind Energy Ltd,INDOWIND,Renewable Energy,92.88243801,10.35,422.1929,0
Jaiprakash Power Ventures Ltd,JPPOWER,Renewable Energy,3015.521884,4.4,11.28901574,0
Jiya Eco-Products Ltd,JIYAECO,Renewable Energy,10.67600801,3.55,-17.50165248,0
KKV Agro Powers Limited,KKVAPOW,Renewable Energy,48.2410625,851,104.871875,0
Karma Energy Ltd,KARMAENG,Renewable Energy,24.58607575,21.25,-1.851361126,0
NHPC Ltd,NHPC,Renewable Energy,30838.25685,30.7,9.468301152,0
SE Power Ltd,SEPOWER,Renewable Energy,42.03135,10.35,-5.734154161,0
SJVN Ltd,SJVN,Renewable Energy,11140.96932,28.35,6.770115228,0
Ujaas Energy Ltd,UJAAS,Renewable Energy,60.087,3,-1.973948752,0
Virescent Renewable Energy Trust,VIRESCENT,Renewable Energy,2011.005,100.05,,0
3P Land Holdings Ltd,3PLAND,Real Estate,22.86,12.7,-190.5,0
Ansal Housing Ltd,ANSALHSG,Real Estate,38.00692992,6.4,-0.898508982,0
Ajmera Realty & Infra India Ltd,AJMERA,Real Estate,1167.274963,328.95,38.67710282,0
Ansal Properties and Infrastructure Ltd,ANSALAPI,Real Estate,195.1820462,12.4,-3.218170589,0
AMJ Land Holdings Ltd,AMJLAND,Real Estate,136.12,33.2,30.7268623,0
Anant Raj Ltd,ANANTRAJ,Real Estate,1805.98957,61.2,169.8955381,0
Arihant Superstructures Ltd,ARIHANTSUP,Real Estate,720.7114424,175.1,64.57987835,0
Arvind Smartspaces Ltd,ARVSMART,Real Estate,826.11271,194.8,94.41288114,0
Art Nirman Ltd,ARTNIRMAN,Real Estate,114.29848,45.8,11429.848,0
Arihant Foundations & Housing Ltd,ARIHANT,Real Estate,52.847,61.45,-5.253180915,0
Ashiana Housing Ltd,ASHIANA,Real Estate,1831.590812,178.95,1064.878379,0
Bhagyanagar Properties Ltd,BHAGYAPROP,Real Estate,101.7441,31.8,47.9925,0
BDR Buildcon Ltd,BDR,Real Estate,,87.65,0,0
Oswal Greentech Ltd,BINDALAGRO,Real Estate,512.3342722,19.95,10.05365526,0
Brigade Enterprises Ltd,BRIGADE,Real Estate,10668.36814,464.15,-230.3188286,0
BSEL Infrastructure Realty Ltd,BSELINFRA,Real Estate,14.5842,1.4,29.1684,0
Cineline India Ltd,CINELINE,Real Estate,334.5381807,111.15,69.84095631,0
Coral India Finance and Housing Ltd,CORALFINAC,Real Estate,165.6421448,41.1,12.76133627,0
Country Condo's Ltd,COUNCODOS,Real Estate,24.4431495,3.15,52.00670106,0
D B Realty Ltd,DBREALTY,Real Estate,873.2990274,35.9,-5.144921806,0
DLF Ltd,DLF,Real Estate,98972.13897,398.6,90.50039682,0
Dhanuka Realty Ltd,DRL,Real Estate,12.6368718,17.95,-7.848988696,0
Emami Realty Ltd,EMAMIREAL,Real Estate,245.6068396,64.9,396.1400639,0
Embassy Office Parks REIT,EMBASSY,Real Estate,33142.15683,349.64,47.45780315,0
Future Market Networks Ltd,FMNL,Real Estate,48.62500195,8.45,-1.574134087,0
Ganesh Housing Corp Ltd,GANESHHOUC,Real Estate,1013.583835,196.1,-9.629335312,0
GeeCee Ventures Ltd,GEECEE,Real Estate,307.6115336,147.1,29.98163095,0
Godrej Properties Ltd,GODREJPROP,Real Estate,62082.91354,2233.3,-327.7353827,0
Housing Development and Infrastructure Ltd,HDIL,Real Estate,213.3017937,4.5,-0.015271512,0
Indiabulls Real Estate Ltd,IBREALEST,Real Estate,6854.357648,151.8,1590.338201,0
Hubtown Ltd,HUBTOWN,Real Estate,230.9363904,31.75,-1.89899178,0
Karda Constructions Ltd,KARDA,Real Estate,1199.25,19.5,59.22222222,0
Kolte-Patil Developers Ltd,KOLTEPATIL,Real Estate,2349.676304,309.15,-425.6659971,0
Landmark Property Development Co Ltd,LPDC,Real Estate,54.9986956,4.1,134.14316,0
Mahindra Lifespace Developers Ltd,MAHLIFE,Real Estate,4243.303681,275.2,-59.14012099,0
Marathon Nextgen Realty Ltd,MARATHON,Real Estate,396.06,86.1,26.05657895,0
Mindspace Business Parks REIT,MINDSPACE,Real Estate,19356.70648,326.41,62.94863895,0
Motor and General Finance Ltd,MOTOGENFIN,Real Estate,92.1707122,23.8,-49.28915091,0
Nesco Ltd,NESCO,Real Estate,4281.14717,607.6,24.82400075,0
Nila Infrastructures Ltd,NILAINFRA,Real Estate,214.669614,5.45,-325.2569909,0
Oberoi Realty Ltd,OBEROIRLTY,Real Estate,32916.91052,905.3,44.52442921,0
Nila Spaces Ltd,NILASPACES,Real Estate,64.991718,1.65,-27.0798825,0
Omaxe Ltd,OMAXE,Real Estate,1334.259439,72.95,-5.673354194,0
Phoenix Mills Ltd,PHOENIXLTD,Real Estate,16582.3759,964.05,315.1943719,0
Peninsula Land Ltd,PENINLAND,Real Estate,304.3293298,10.9,-9.868006803,0
Oswal Agro Mills Ltd,OSWALAGRO,Real Estate,214.1044677,15.95,9.224664701,0
Parsvnath Developers Ltd,PARSVNATH,Real Estate,587.4945795,13.5,-1.374449231,0
Pansari Developers Ltd,PANSARI,Real Estate,128.321214,73.55,34.31048503,0
Prestige Estates Projects Ltd,PRESTIGE,Real Estate,17080.71508,426.1,11.72964914,0
Puravankara Ltd,PURVA,Real Estate,2989.271792,126.05,-640.1010261,0
Pushpanjali Realms and Infratech Ltd,PUSHPREALM,Real Estate,5.055555,4.85,-1.326917323,0
PVP Ventures Ltd,PVP,Real Estate,123.751614,5.05,-2.194566661,0
Poddar Housing and Development Ltd,PODDARHOUS,Real Estate,112.793044,178.6,-57.25535228,0
Prozone Intu Properties Ltd,PROZONINTU,Real Estate,405.1606544,26.55,-14.62673842,0
Rudrabhishek Enterprises Ltd,REPL,Real Estate,363.325375,209.5,27.11383396,0
Shaival Reality Ltd,SHAIVAL,Real Estate,38.25207,33.05,-44.47915116,0
Shradha Infraprojects Ltd,SHRADHA,Real Estate,55.07834624,54.4,32.3990272,0
Sobha Ltd,SOBHA,Real Estate,7303.130681,770,117.2816875,0
Sunteck Realty Ltd,SUNTECK,Real Estate,6740.734292,460.45,160.7616096,0
International Constructions Ltd,SUBCAPCITY,Real Estate,7.7403348,21.3,3.502413937,0
Sumit Woods Ltd,SUMIT,Real Estate,33.18694274,10.85,-1.477602081,0
Texmaco Infrastructure & Holdings Ltd,TEXINFRA,Real Estate,710.4032393,55.75,64.17373435,0
Techindia Nirman Ltd,TECHIN,Real Estate,8.52397,5.95,-18.13610638,0
TCI Developers Ltd,TCIDEVELOP,Real Estate,131.4624427,352.5,72.2321114,0
Unitech Ltd,UNITECH,Real Estate,444.771178,1.7,-0.284717331,0
Vipul Ltd,VIPULLTD,Real Estate,319.7586392,26.65,-5.760379016,0
Hemisphere Properties India Ltd,HEMIPROP,Real Estate,3833.25,134.5,-514.5302013,0
Tarc Ltd,TARC,Real Estate,1289.570984,43.7,209.345939,0
Brookfield India Real Estate Trust REIT,BIRET,Real Estate,8681.927504,286.72,343.1591899,0
Macrotech Developers Ltd,LODHA,Real Estate,47603.61647,1064.2,1185.644246,0
BEML Ltd,BEML,Rail,6685.60803,1605.4,97.03349826,0
Cimmco Ltd,CIMMCO,Rail,59.61978668,21.8,2.144596643,0
Ramkrishna Forgings Ltd,RKFORGE,Rail,3489.908117,1091.35,168.8392896,0
Texmaco Rail & Engineering Ltd,TEXRAIL,Rail,1031.593013,32.05,72.90409989,0
Titagarh Wagons Ltd,TWL,Rail,1126.448564,94.25,-75.09657092,0
Entertainment Network (India) Ltd,ENIL,Radio,845.6731621,177.4,-7.652458258,0
Next Mediaworks Ltd,NEXTMEDIA,Radio,35.78770578,5.35,-1.66687032,0
Music Broadcast Ltd,RADIOCITY,Radio,841.7444969,24.35,-34.79720946,0
DSJ Keep Learning Ltd,DALALSTCOM,Publishing,8.3035575,1.05,-2.040186118,0
Cyber Media India Ltd,CYBERMEDIA,Publishing,13.78717296,8.8,-196.9596137,0
DB Corp Ltd,DBCORP,Publishing,1721.6685,98.4,12.17501238,0
Diligent Media Corporation Ltd,DNAMEDIA,Publishing,27.07284414,2.3,-0.593572553,0
HT Media Ltd,HTMEDIA,Publishing,604.0934629,26.2,-8.527575704,0
Hindustan Media Ventures Ltd,HMVL,Publishing,576.8818985,78.55,8.307631027,0
Infomedia Press Ltd,INFOMEDIA,Publishing,26.60291116,5.3,-7.514946655,0
Jagran Prakashan Ltd,JAGRAN,Publishing,1634.656486,62,18.39793457,0
MPS Ltd,MPSLTD,Publishing,1269.565037,703.35,21.67973082,0
Madhya Pradesh Today Media Ltd,MPTODAY,Publishing,10.278,22.5,3.358823529,0
Navneet Education Ltd,NAVNETEDUL,Publishing,2392.620632,105.4,42.77884198,0
Sandesh Ltd,SANDESH,Publishing,580.0068841,766.25,6.445953369,0
Sab Events & Governance Now Media Ltd,SABEVENTS,Publishing,3.092694745,2.95,-2.021369114,0
Sambhaav Media Ltd,SAMBHAAV,Publishing,53.5110352,2.8,-32.43093042,0
Bank of India Ltd,BANKINDIA,Public Banks,24580.36076,59.9,11.80176436,0
Bank of Baroda Ltd,BANKBARODA,Public Banks,50420.78125,97.5,32.57871964,0
Canara Bank Ltd,CANBK,Public Banks,38913.09391,214.5,13.46199008,0
Central Bank of India Ltd,CENTRALBK,Public Banks,18924.4492,21.8,-18.92255694,0
IDBI Bank Ltd,IDBI,Public Banks,54891.0131,51.05,36.25634134,0
Indian Bank,INDIANB,Public Banks,21434.04133,172.1,6.806294184,0
Indian Overseas Bank,IOB,Public Banks,40167.62604,21.25,48.30917056,0
Bank of Maharashtra Ltd,MAHABANK,Public Banks,13999.43261,20.8,24.49723102,0
Punjab National Bank,PNB,Public Banks,46356.3755,42.1,18.09396463,0
Punjab & Sind Bank,PSB,Public Banks,7213.748976,17.8,-2.639585268,0
State Bank of India,SBIN,Public Banks,448149.3682,502.15,20.00180171,0
UCO Bank,UCOBANK,Public Banks,17216.57977,14.4,103.068605,0
Union Bank of India Ltd,UNIONBANK,Public Banks,31542.35956,46.15,11.01570146,0
Axis Bank Ltd,AXISBANK,Private Banks,227558.2769,742,31.62503796,0
Bandhan Bank Ltd,BANDHANBNK,Private Banks,46943.96517,291.45,21.28533964,0
CSB Bank Ltd,CSBBANK,Private Banks,4956.010601,294.15,22.69131725,0
Dhanlaxmi Bank Ltd,DHANBANK,Private Banks,393.4337906,15.55,10.57902099,0
City Union Bank Ltd,CUB,Private Banks,12432.47026,168.15,20.97209943,0
DCB Bank Ltd,DCBBANK,Private Banks,2820.678056,90.8,8.399875092,0
Federal Bank Ltd,FEDERALBNK,Private Banks,20479.90541,97.45,12.30519513,0
HDFC Bank Ltd,HDFCBANK,Private Banks,876805.3909,1582.85,27.54374021,0
ICICI Bank Ltd,ICICIBANK,Private Banks,556334.2981,802.05,30.26136407,0
IDFC First Bank Ltd,IDFCFIRSTB,Private Banks,30750.61164,49.5,63.64346221,0
Jammu and Kashmir Bank Ltd,J&KBANK,Private Banks,3745.539675,40.15,8.742069494,0
Indusind Bank Ltd,INDUSINDBK,Private Banks,88268.05098,1140.2,30.12448372,0
Kotak Mahindra Bank Ltd,KOTAKBANK,Private Banks,402794.8588,2031.15,40.31895814,0
Karur Vysya Bank Ltd,KARURVYSYA,Private Banks,3916.676369,49,10.89781961,0
Karnataka Bank Ltd,KTKBANK,Private Banks,2117.022582,68.1,4.387975339,0
RBL Bank Ltd,RBLBANK,Private Banks,10820.98871,180.55,20.43778324,0
South Indian Bank Ltd,SOUTHBANK,Private Banks,1956.712852,9.35,31.61086998,0
Ujjivan Small Finance Bank Ltd,UJJIVANSFB,Private Banks,3845.48975,22.25,462.7544826,0
Yes Bank Ltd,YESBANK,Private Banks,32070.27966,12.8,-9.192036405,0
Equitas Small Finance Bank Ltd,EQUITASBNK,Private Banks,7363.12843,64.25,19.16383434,0
Suryoday Small Finance Bank Ltd,SURYODAY,Private Banks,1904.724901,179.45,160.6007505,0
D P Abhushan Ltd,DPABHUSHAN,"Precious Metals, Jewellery & Watches",509.8586135,229.1,18.61477231,0
Goldiam International Ltd,GOLDIAM,"Precious Metals, Jewellery & Watches",2174.583824,980.65,35.63139151,0
Goenka Diamond And Jewels Ltd,GOENKA,"Precious Metals, Jewellery & Watches",36.455,1.15,-17.44258373,0
Kanani Industries Ltd,KANANIIND,"Precious Metals, Jewellery & Watches",76.17918,7.7,177.1608837,0
KDDL Ltd,KDDL,"Precious Metals, Jewellery & Watches",765.8796583,601.3,135.3144273,0
Laxmi Goldorna House Ltd,LGHL,"Precious Metals, Jewellery & Watches",29.7424575,14.25,270.3859773,0
Lypsa Gems & Jewellery Ltd,LYPSAGEMS,"Precious Metals, Jewellery & Watches",13.56264,4.6,-79.78023529,0
Moksh Ornaments Ltd,MOKSH,"Precious Metals, Jewellery & Watches",187.273592,34.9,44.16829999,0
Opal Luxury Time Products Ltd,OPAL,"Precious Metals, Jewellery & Watches",,,0,0
PC Jeweller Ltd,PCJEWELLER,"Precious Metals, Jewellery & Watches",1284.514753,27.6,20.71797989,0
Penta Gold Ltd,PENTAGOLD,"Precious Metals, Jewellery & Watches",114.525,90,2290.5,0
Rajesh Exports Ltd,RAJESHEXPO,"Precious Metals, Jewellery & Watches",18844.96688,638.25,22.28749306,0
Renaissance Global Ltd,RGL,"Precious Metals, Jewellery & Watches",1684.838712,901.8,39.65259382,0
Shirpur Gold Refinery Ltd,SHIRPUR-G,"Precious Metals, Jewellery & Watches",14.42291499,4.95,-0.058703712,0
Shubhlaxmi Jewel Art Ltd,SHUBHLAXMI,"Precious Metals, Jewellery & Watches",10.25544,12.35,6.40965,0
Sonam Clock Ltd,SONAMCLOCK,"Precious Metals, Jewellery & Watches",66.35304,66.3,19.92583784,0
Sona Hi Sona Jewellers (Gujarat) Ltd,SONAHISONA,"Precious Metals, Jewellery & Watches",26.0172925,15.5,185.8378036,0
Silgo Retail Ltd,SILGO,"Precious Metals, Jewellery & Watches",35.48285,34.55,16.12856818,0
Tribhovandas Bhimji Zaveri Ltd,TBZ,"Precious Metals, Jewellery & Watches",655.2946884,98.2,15.14431912,0
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches",211608.2702,2383.55,217.4802366,0
Thanga Mayil Jewellery Ltd,THANGAMAYL,"Precious Metals, Jewellery & Watches",1778.538013,1296.35,20.54213459,0
Zodiac-JRD-MKJ Ltd,ZODJRDMKJ,"Precious Metals, Jewellery & Watches",16.54109649,31.95,47.26027569,0
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches",7854.15456,76.25,-1244.715461,0
Easun Reyrolle Ltd,EASUNREYRL,Power Transmission & Distribution,8.468388775,2.75,-0.825379023,0
India Grid Trust,INDIGRID,Power Transmission & Distribution,10057.36376,143.64,30.1380353,0
Jyoti Structures Ltd,JYOTISTRUC,Power Transmission & Distribution,220.1506971,20.1,-0.125174526,0
Power Grid Corporation of India Ltd,POWERGRID,Power Transmission & Distribution,129080.7552,185.05,10.72414607,0
Powerful Technologies Ltd,POWERFUL,Power Transmission & Distribution,2.10456036,2.1,-19.13236691,0
Tata Power Company Ltd,TATAPOWER,Power Transmission & Distribution,68481.708,214.3,60.74412177,0
Torrent Power Ltd,TORNTPOWER,Power Transmission & Distribution,24028.43612,499.95,18.61327579,0
POWERGRID Infrastructure Investment Trust,PGINVIT,Power Transmission & Distribution,11015.54032,121.05,29.07702544,0
